Id,SalePrice
1461,123675.56066106235
1462,155901.46892810872
1463,176583.04349241298
1464,179978.91966720737
1465,198276.37621068937
1466,177047.97177578695
1467,182132.35856067977
1468,169037.28902389196
1469,167749.32799661165
1470,126482.19861817302
1471,199867.8800512744
1472,96585.00943375405
1473,95926.80356434359
1474,152623.31497500403
1475,141875.2657780285
1476,374217.1167443671
1477,249786.2169452819
1478,299091.312381115
1479,256579.54799270473
1480,526304.5911619129
1481,296233.9814557388
1482,191551.9286438045
1483,167290.11425722038
1484,166210.5524209253
1485,174976.4692854607
1486,187591.07037801662
1487,335099.2751859166
1488,232121.1465676108
1489,196474.4741397787
1490,211407.6534247362
1491,182812.4741956115
1492,88037.92033502484
1493,187807.6496816265
1494,288939.54927347146
1495,265986.81848154956
1496,226937.66604157424
1497,186407.07081612726
1498,158129.60627501566
1499,159062.14641685507
1500,157467.28154031877
1501,173117.13602293172
1502,161604.52400572321
1503,301577.02712479973
1504,230538.89632813612
1505,227299.70561236274
1506,178020.93587080255
1507,239011.23688314992
1508,218820.9026195885
1509,162733.57236337528
1510,147966.0176725691
1511,142537.9702865019
1512,164182.24285995695
1513,144372.55246113497
1514,188612.3210828642
1515,200888.0336110229
1516,158631.73650793845
1517,158816.60374661582
1518,118853.7882015386
1519,221071.8093307684
1520,135865.94175084532
1521,138702.33832138823
1522,163483.8365087944
1523,118466.84680405448
1524,127636.23209439397
1525,126557.48894113905
1526,117866.10015677815
1527,96852.59556470107
1528,129942.03984668465
1529,144898.51455791423
1530,179552.08199708431
1531,114715.03507227878
1532,99443.07922437732
1533,149093.52343695183
1534,124228.48161857015
1535,155503.99771329368
1536,108686.95378412002
1537,56071.772369946724
1538,188805.06004545258
1539,237899.86192416714
1540,84949.59389239868
1541,160342.04319766467
1542,144404.02761352513
1543,217990.4009670179
1544,71024.9892144072
1545,111425.66652519499
1546,126283.58442087223
1547,135340.47674155355
1548,139289.63003057943
1549,114557.9012090821
1550,137812.6931959801
1551,115586.78909886225
1552,131641.37520106757
1553,158547.17467602398
1554,107791.73446874924
1555,177602.29825959794
1556,74953.24537526691
1557,113643.06586374952
1558,86952.93094798838
1559,91643.31707314074
1560,154159.7456020057
1561,117181.32769132566
1562,124930.55465517534
1563,123968.7179438566
1564,149732.8386925082
1565,153790.73899940014
1566,227469.71723716083
1567,73666.69099456842
1568,238642.3511907208
1569,141862.01169059437
1570,128723.4043370763
1571,129344.22117851893
1572,146949.25790603829
1573,241934.32673573264
1574,111565.04513162049
1575,210139.81054741802
1576,231471.0920730203
1577,194564.1168472285
1578,154053.3070052162
1579,148738.06651867548
1580,203713.3705209885
