Id,SalePrice
1461,128101.7
1462,162691.17
1463,162393.52
1464,194729.6
1465,185315.33
1466,173422.72
1467,178334.78
1468,177749.33
1469,176106.89
1470,128654.33
1471,196657.73
1472,88709.66
1473,97448.07
1474,154498.39
1475,128623.445
1476,332562.5
1477,258778.03
1478,290852.12
1479,165732.58
1480,513347.47
1481,304184.75
1482,207387.88
1483,159161.5
1484,159886.78
1485,162116.28
1486,190345.9
1487,349471.75
1488,248220.16
1489,210741.19
1490,208690.42
1491,181752.22
1492,88432.5
1493,173646.73
1494,268106.75
1495,289493.47
1496,247327.95
1497,176573.45
1498,154792.95
1499,157739.1
1500,148455.77
1501,174548.36
1502,149201.83
1503,297205.8
1504,214313.98
1505,227242.03
1506,205920.42
1507,257864.42
1508,220233.86
1509,169573.38
1510,152169.25
1511,144376.88
1512,149616.5
1513,155691.3
1514,163081.83
1515,206839.88
1516,156280.89
1517,152827.64
1518,129461.41
1519,239115.25
1520,133009.06
1521,145468.92
1522,158397.64
1523,113313.78
1524,124080.74
1525,126368.61
1526,110785.73
1527,98751.23
1528,141777.08
1529,144754.0
1530,174938.27
1531,124791.59
1532,89428.07
1533,149001.5
1534,122368.914
1535,157978.4
1536,105218.49
1537,83691.04
1538,176329.19
1539,188009.23
1540,118726.48
1541,158422.9
1542,149682.72
1543,239363.39
1544,81888.78
1545,118806.12
1546,125695.8
1547,139616.25
1548,142430.36
1549,119959.914
1550,149005.84
1551,107024.54
1552,143363.3
1553,142502.11
1554,117816.05
1555,154280.9
1556,84510.26
1557,117326.33
1558,99778.766
1559,95711.65
1560,134728.08
1561,132841.53
1562,131409.22
1563,123942.09
1564,168105.6
1565,142244.88
1566,253817.05
1567,79301.48
1568,254345.36
1569,131581.83
1570,139901.81
1571,136738.72
1572,154568.8
1573,262808.2
1574,91587.39
1575,210122.84
1576,220543.19
1577,209461.08
1578,142509.55
1579,148626.36
1580,194117.39
1581,135806.08
1582,131190.44
1583,318188.75
1584,228723.75
1585,140237.58
1586,61749.09
1587,103102.77
1588,148462.33
1589,120500.77
1590,135928.45
1591,101430.19
1592,105906.72
1593,130701.95
1594,122355.69
1595,104418.195
1596,246266.42
1597,146065.83
1598,186175.66
1599,172487.75
1600,172764.7
1601,83414.25
1602,127928.18
1603,89296.06
1604,283047.8
1605,232342.84
1606,179686.1
1607,166152.11
1608,227324.72
1609,201402.88
1610,156139.92
1611,135845.8
1612,166603.23
1613,167949.62
1614,118935.63
1615,84807.57
1616,75427.21
1617,85242.98
1618,135781.78
1619,131782.61
1620,179491.34
1621,134887.75
1622,142870.06
1623,323389.3
1624,223878.86
1625,129131.14
1626,179222.16
1627,196179.3
1628,294756.66
1629,174807.56
1630,403134.34
1631,243841.31
1632,257171.53
1633,162985.7
1634,189451.42
1635,178982.84
1636,150546.98
1637,169588.81
1638,201778.62
1639,182193.44
1640,268484.9
1641,193956.11
1642,210628.97
1643,220287.8
1644,222556.22
1645,188320.48
1646,164897.8
1647,168011.75
1648,134424.72
1649,144312.17
1650,119666.47
1651,126324.07
1652,91309.11
1653,91117.15
1654,155805.0
1655,154289.0
1656,149189.4
1657,156236.19
1658,147061.17
1659,135790.44
1660,149832.53
1661,429099.16
1662,459398.6
1663,353668.7
1664,440493.38
1665,278530.38
1666,309855.4
1667,370146.22
1668,328727.66
1669,307735.4
1670,331466.28
1671,269932.25
1672,530968.8
1673,296230.62
1674,254217.48
1675,185418.02
1676,191888.11
1677,226397.25
1678,498215.7
1679,429015.94
1680,306200.06
1681,260856.58
1682,301335.5
1683,182861.44
1684,173380.97
1685,180425.83
1686,167893.19
1687,161024.95
1688,177568.17
1689,187739.78
1690,189074.78
1691,181482.69
1692,256827.86
1693,160895.72
1694,185917.27
1695,169349.56
1696,264280.16
1697,176638.16
1698,417369.7
1699,322968.9
1700,250220.16
1701,261922.67
1702,249694.95
1703,244510.98
1704,316698.5
1705,232463.56
1706,502278.7
1707,225313.9
1708,219831.86
1709,269356.66
1710,213391.95
1711,256612.31
1712,189750.12
1713,267606.88
1714,208248.95
1715,208872.81
1716,191421.11
1717,174427.67
1718,138873.94
1719,177714.47
1720,239197.86
1721,153463.36
1722,117501.07
1723,151153.75
1724,225364.48
1725,225591.81
1726,186254.27
1727,155993.62
1728,182664.9
1729,170771.84
1730,151845.36
1731,133088.67
1732,129814.625
1733,120790.32
1734,119907.0
1735,135684.31
1736,115978.086
1737,351722.7
1738,215427.17
1739,335971.0
1740,221228.28
1741,191128.95
1742,177984.28
1743,178189.73
1744,293345.72
1745,226922.2
1746,224031.64
1747,214271.88
1748,228869.2
1749,157110.98
1750,145974.73
1751,233267.2
1752,123862.0
1753,146202.98
1754,209854.77
1755,163683.98
1756,117030.02
1757,122659.484
1758,152149.38
1759,152150.92
1760,159711.9
1761,148501.89
1762,149751.75
1763,169940.77
1764,111083.42
1765,168160.75
1766,158799.9
1767,201622.56
1768,152761.73
1769,170723.98
1770,149274.47
1771,140606.69
1772,143289.2
1773,128905.234
1774,122258.516
1775,143854.7
1776,115171.37
1777,120585.125
1778,137763.52
1779,102275.34
1780,177510.03
1781,124992.69
1782,103194.67
1783,132722.06
1784,94201.63
1785,111647.91
1786,147026.38
1787,151901.95
1788,61704.375
1789,84604.98
1790,75597.97
1791,155716.92
1792,160256.47
1793,124156.04
1794,156976.25
1795,142866.22
1796,114274.68
1797,125858.21
1798,128902.7
1799,119130.766
1800,125845.62
1801,132192.78
1802,155727.36
1803,143687.62
1804,143798.55
1805,139261.6
1806,115276.23
1807,151968.3
1808,124914.52
1809,122622.09
1810,156093.58
1811,110898.57
1812,108140.45
1813,127296.96
1814,91319.21
1815,62661.04
1816,97212.65
1817,130416.266
1818,142913.66
1819,117995.76
1820,74858.72
1821,125485.6
1822,168549.34
1823,61155.22
1824,127955.22
1825,124312.58
1826,91185.86
1827,108680.09
1828,130015.2
1829,94134.9
1830,143776.81
1831,179920.42
1832,87286.93
1833,157540.89
1834,110741.18
1835,119418.25
1836,122415.26
1837,81456.4
1838,141285.53
1839,92314.93
1840,176900.44
1841,149642.28
1842,91952.195
1843,135953.86
1844,134144.55
1845,118212.73
1846,147368.38
1847,134509.8
1848,68849.4
1849,99092.88
1850,122839.35
1851,153898.17
1852,133465.27
1853,128538.125
1854,176953.19
1855,125413.18
1856,232318.03
1857,128328.28
1858,133880.3
1859,115974.8
1860,149526.45
1861,119091.484
1862,275616.06
1863,272863.72
1864,272863.72
1865,306322.53
1866,323186.62
1867,244633.33
1868,294096.5
1869,207930.88
1870,250197.94
1871,244084.9
1872,157303.16
1873,217684.27
1874,148877.6
1875,193566.61
1876,195747.47
1877,198346.4
1878,217758.66
1879,116985.52
1880,138403.53
1881,229100.62
1882,238502.97
1883,194773.25
1884,211779.11
1885,267533.1
1886,308528.53
1887,194843.34
1888,286465.56
1889,158094.22
1890,132858.27
1891,155554.77
1892,102841.06
1893,133288.6
1894,133851.42
1895,142629.05
1896,122382.77
1897,121839.48
1898,110995.7
1899,131092.84
1900,145303.52
1901,152354.36
1902,104735.75
1903,238524.44
1904,147241.75
1905,183319.75
1906,155256.38
1907,218437.0
1908,119085.586
1909,138433.64
1910,124918.055
1911,211480.83
1912,277237.28
1913,152717.75
1914,69087.14
1915,362972.2
1916,69527.0
1917,262772.3
1918,146923.52
1919,166831.75
1920,160973.69
1921,431430.0
1922,319672.38
1923,211347.58
1924,212121.25
1925,203696.47
1926,416291.4
1927,137432.28
1928,155531.25
1929,131700.34
1930,133742.4
1931,145082.3
1932,135043.86
1933,185541.8
1934,183870.02
1935,182710.66
1936,193082.62
1937,193437.52
1938,150534.86
1939,254388.84
1940,188325.06
1941,183125.5
1942,199187.98
1943,199351.47
1944,298783.0
1945,380754.22
1946,162765.72
1947,339509.53
1948,174069.9
1949,248919.92
1950,180875.05
1951,273588.53
1952,229598.11
1953,156842.22
1954,201806.25
1955,129634.89
1956,272327.7
1957,174069.25
1958,309879.62
1959,130687.625
1960,114269.875
1961,123444.73
1962,99684.38
1963,108107.01
1964,113984.914
1965,153535.62
1966,151136.19
1967,289922.4
1968,510969.34
1969,418874.12
1970,528986.44
1971,483759.3
1972,384342.8
1973,239416.88
1974,302630.75
1975,455430.53
1976,284439.22
1977,354633.8
1978,422426.84
1979,320381.2
1980,183811.38
1981,333722.97
1982,242140.22
1983,210180.61
1984,168741.97
1985,209389.58
1986,233690.42
1987,173285.25
1988,178919.56
1989,193804.77
1990,218319.2
1991,264550.12
1992,219353.95
1993,166335.97
1994,249305.8
1995,174535.48
1996,250358.83
1997,281020.9
1998,296740.5
1999,264510.5
2000,308065.25
2001,270323.12
2002,254342.45
2003,227664.44
2004,265285.16
2005,236877.03
2006,233702.17
2007,255852.62
2008,205089.77
2009,178450.31
2010,186615.39
2011,153777.48
2012,171546.05
2013,188020.56
2014,183220.98
2015,203188.61
2016,205251.66
2017,203742.08
2018,128694.91
2019,135196.27
2020,114727.33
2021,112090.85
2022,188013.0
2023,139282.7
2024,249983.1
2025,394538.44
2026,167596.34
2027,147334.4
2028,153549.19
2029,182482.53
2030,295008.62
2031,267161.34
2032,292844.47
2033,290550.03
2034,169200.05
2035,199016.19
2036,196668.52
2037,237346.55
2038,329446.7
2039,201519.34
2040,443332.56
2041,281246.78
2042,178360.7
2043,180113.36
2044,183582.03
2045,194509.61
2046,122939.27
2047,155503.12
2048,141845.47
2049,135057.31
2050,188628.86
2051,112103.98
2052,139959.56
2053,143197.28
2054,84455.73
2055,159779.14
2056,131979.81
2057,121775.43
2058,238319.33
2059,116329.34
2060,166157.34
2061,180794.89
2062,134920.52
2063,116693.555
2064,140325.28
2065,128283.31
2066,170269.7
2067,91297.81
2068,131525.6
2069,91928.21
2070,118704.555
2071,97129.875
2072,150621.73
2073,132912.66
2074,192832.02
2075,150543.42
2076,118789.484
2077,149956.2
2078,128811.43
2079,137176.02
2080,114736.73
2081,118679.8
2082,131964.6
2083,154975.98
2084,116607.7
2085,124572.586
2086,120406.98
2087,122706.6
2088,88732.41
2089,94617.75
2090,128703.58
2091,124665.86
2092,145607.94
2093,138016.53
2094,127694.98
2095,151162.0
2096,78516.48
2097,93930.56
2098,159941.22
2099,52699.527
2100,95320.42
2101,122074.805
2102,132272.67
2103,105342.76
2104,151202.6
2105,132283.34
2106,70842.086
2107,268476.66
2108,128752.5
2109,117354.46
2110,119729.84
2111,150471.05
2112,145929.95
2113,126380.875
2114,102594.21
2115,147139.2
2116,124378.64
2117,155036.58
2118,118511.125
2119,100936.91
2120,117799.836
2121,77941.875
2122,104731.055
2123,79916.64
2124,183499.39
2125,131061.266
2126,156877.45
2127,189501.75
2128,130869.4
2129,102381.93
2130,159406.83
2131,173142.27
2132,120157.44
2133,120037.34
2134,123478.21
2135,83466.234
2136,83236.61
2137,109194.98
2138,143625.94
2139,159282.75
2140,148280.95
2141,139997.97
2142,128636.99
2143,138952.1
2144,96641.586
2145,140442.62
2146,151634.08
2147,161323.73
2148,124890.734
2149,141131.39
2150,234456.72
2151,123103.61
2152,177183.03
2153,163652.64
2154,104712.1
2155,145722.55
2156,231030.22
2157,227747.83
2158,238218.94
2159,210952.38
2160,149436.55
2161,245923.94
2162,383792.3
2163,308979.38
2164,266510.4
2165,185107.56
2166,154372.02
2167,203534.02
2168,203623.12
2169,198166.16
2170,232426.19
2171,142031.03
2172,143560.83
2173,156901.7
2174,223374.97
2175,313218.28
2176,337641.78
2177,250555.11
2178,204925.06
2179,141520.98
2180,195638.0
2181,190959.69
2182,237263.17
2183,191687.77
2184,126423.46
2185,116134.36
2186,144452.58
2187,165304.08
2188,164389.0
2189,145331.27
2190,74056.39
2191,80829.766
2192,99067.38
2193,97090.39
2194,107382.39
2195,110886.266
2196,105050.48
2197,115841.47
2198,156309.08
2199,161746.86
2200,148838.81
2201,135504.2
2202,234001.81
2203,150061.06
2204,175769.61
2205,110630.695
2206,146345.38
2207,210544.28
2208,243647.1
2209,186840.06
2210,124304.67
2211,123097.9
2212,121299.52
2213,107499.266
2214,136460.6
2215,106976.11
2216,143162.17
2217,67421.37
2218,100579.74
2219,70880.52
2220,82126.555
2221,364242.4
2222,227933.48
2223,270967.2
2224,213840.58
2225,120150.28
2226,198903.52
2227,202605.38
2228,294875.56
2229,239791.86
2230,154557.62
2231,209254.16
2232,186579.83
2233,166480.28
2234,259602.81
2235,211869.88
2236,299659.2
2237,392674.9
2238,215991.47
2239,121497.62
2240,165328.6
2241,163060.19
2242,138200.92
2243,131609.77
2244,105132.52
2245,114296.49
2246,130208.51
2247,110795.305
2248,125679.42
2249,124764.62
2250,132466.55
2251,96185.305
2252,172675.94
2253,159654.42
2254,182010.05
2255,195712.03
2256,196459.14
2257,210102.56
2258,165774.88
2259,179894.88
2260,155929.84
2261,170973.83
2262,209669.94
2263,321816.47
2264,364315.9
2265,149611.83
2266,292799.0
2267,388710.22
2268,366630.5
2269,165974.22
2270,185930.4
2271,246832.6
2272,199513.56
2273,168987.56
2274,182158.86
2275,172359.58
2276,188211.38
2277,209785.44
2278,153821.53
2279,124696.86
2280,109269.46
2281,179984.3
2282,177107.88
2283,96103.76
2284,108336.46
2285,146875.69
2286,132951.33
2287,334702.1
2288,278970.34
2289,391783.4
2290,485607.72
2291,300127.53
2292,434556.38
2293,539310.9
2294,474021.0
2295,471311.75
2296,268681.75
2297,304452.44
2298,253374.02
2299,416529.75
2300,322143.25
2301,258756.44
2302,244201.75
2303,263738.56
2304,227349.69
2305,188626.08
2306,190100.95
2307,199289.23
2308,216942.45
2309,297155.2
2310,216128.38
2311,190722.95
2312,170209.88
2313,172434.17
2314,152875.23
2315,173852.08
2316,218412.16
2317,184393.28
2318,174209.39
2319,176569.56
2320,207556.52
2321,268059.28
2322,177317.05
2323,167104.5
2324,169280.52
2325,217710.28
2326,155045.12
2327,222918.38
2328,221283.36
2329,187479.88
2330,174753.34
