Id,SalePrice
1461,127466.61541891837
1462,157254.7993809522
1463,186561.20898768166
1464,193924.36285832227
1465,189445.30218213104
1466,174958.11088055628
1467,173918.65182773123
1468,168338.28175224055
1469,181926.6341141372
1470,124876.29916369347
1471,199305.08734142478
1472,94581.2277433348
1473,97420.62664522717
1474,154742.3818593521
1475,122972.14327425613
1476,372393.5417779824
1477,246248.26262511412
1478,291499.2049261702
1479,284727.46437661385
1480,476683.29324492847
1481,319637.6130019085
1482,206546.91331575115
1483,176021.76080116004
1484,165478.2822176668
1485,170970.6316564384
1486,192939.4050000835
1487,351417.886791709
1488,235282.32653482677
1489,196889.55981970587
1490,216375.07084514323
1491,188347.67040665622
1492,90425.03312123835
1493,182845.1624024877
1494,292396.8671689495
1495,290763.20527355326
1496,234097.91505246496
1497,180899.45720276714
1498,157922.50025577447
1499,156413.6943055142
1500,148566.68953792416
1501,175574.3031410001
1502,150113.1252622806
1503,299447.1387594971
1504,237208.50603007365
1505,220264.46395806104
1506,182327.8745426081
1507,252455.46352559072
1508,212467.9652656481
1509,162286.68977780553
1510,145635.11681500523
1511,141973.7740690065
1512,162136.29909592547
1513,148020.56978761443
1514,173682.93653787527
1515,195851.22535538458
1516,153932.7089876411
1517,157852.09036150353
1518,132334.67480411817
1519,221510.82483540766
1520,134258.60519542955
1521,135688.41982682142
1522,161964.01052071375
1523,113792.25364797289
1524,120461.75161729798
1525,127945.74045926359
1526,125181.17546460987
1527,105683.41186036679
1528,134995.15556507284
1529,144659.70035214935
1530,178690.33611785376
1531,107605.73959388866
1532,104758.97598102159
1533,147045.68948848874
1534,123617.36956098872
1535,168446.3320357632
1536,116708.36222060845
1537,74197.43113254357
1538,177755.4074838719
1539,208191.91990494134
1540,101616.42082065639
1541,146580.84182929576
1542,139430.64106852948
1543,219671.68836208765
1544,79245.1053269767
1545,107654.85843734344
1546,125714.94528293621
1547,134816.98263369192
1548,129639.16810201353
1549,108450.50133853685
1550,138065.1359332096
1551,117588.64985809909
1552,137557.62391631614
1553,151692.79250808855
1554,111160.30303458672
1555,173119.6516298723
1556,76157.45837011738
1557,113367.67458404988
1558,93365.7705418292
1559,97190.82878710928
1560,142336.81259646337
1561,144908.67932156697
1562,132443.81009979217
1563,122545.96662627454
1564,159386.26033894232
1565,145915.6078133596
1566,237026.8791564848
1567,75477.99133945635
1568,235850.17838261864
1569,147372.9002595355
1570,135532.8614493207
1571,122969.41227404855
1572,149516.88072176173
1573,255572.72105202754
1574,124802.94772408828
1575,216263.46846350486
1576,225265.99382812408
1577,194646.9922321858
1578,146072.92521048713
1579,150311.99308889732
1580,194290.05339881676
1581,145703.6183298886
1582,128229.53412404978
1583,336191.74577266135
1584,230714.45698678025
1585,142919.814668383
1586,88152.18477295375
1587,97580.5986353821
1588,146356.99061193218
1589,102352.94439454906
1590,136433.21079401937
1591,98874.79493524885
1592,127381.18361528595
1593,132626.6458616171
1594,139235.645782524
1595,118546.72268142356
1596,239742.71631781582
1597,179097.70961783425
1598,192886.3022190506
1599,181249.03518968978
1600,183867.12401612848
1601,77802.0655076988
1602,114838.13583010389
1603,91233.38446141129
1604,280785.8676155309
1605,246683.3821828194
1606,173908.99140371665
1607,167870.29252395759
1608,211438.31948467466
1609,186747.23840912484
1610,150223.1141938527
1611,142099.6751512872
1612,163912.9032936627
1613,165687.5402517597
1614,123006.59001405301
1615,87379.98124251502
1616,74695.69488105847
1617,93136.2608430458
1618,131165.6246416681
1619,138621.14587081596
1620,162897.68569907124
1621,141791.7359341109
1622,146204.34989272314
1623,296979.28422353836
1624,209441.508692951
1625,124022.66555764936
1626,163660.06578715343
1627,187382.88273766823
1628,273780.71840504726
1629,172547.86662965085
1630,372569.45006312325
1631,217656.13601783768
1632,234246.4295847106
1633,163941.48072494823
1634,186121.31071573746
1635,175440.07936084043
1636,159205.16200638254
1637,190735.92321936224
1638,199030.10370122344
1639,183084.4356470107
1640,254290.0246257459
1641,177930.78619884414
1642,225717.57193521832
1643,224589.17220023903
1644,227922.3684808758
1645,192299.1905465526
1646,155343.40271995444
1647,161544.4926646411
1648,132712.8634236633
1649,137830.02107809405
1650,119450.7552288828
1651,124804.19044537772
1652,95413.10161154468
1653,98145.31274271963
1654,153616.01770963764
1655,147255.49624602808
1656,150491.15955969263
1657,153757.02428858826
1658,149057.6611441254
1659,129810.58437438449
1660,148644.985714852
1661,497277.5608753053
1662,392166.71854029654
1663,365415.51459938276
1664,477310.868508311
1665,300480.9808155106
1666,325884.34411477775
1667,385585.3570053937
1668,332463.05426766945
1669,297798.62738117983
1670,338288.2270853196
1671,258351.01645114762
1672,481385.87706766435
1673,287408.44430141855
1674,242474.46024376235
1675,188216.34151847666
1676,186503.52531479296
1677,216192.12036257633
1678,466546.2006560195
1679,424752.17301678914
1680,330975.78360485507
1681,249576.63554510352
1682,286064.8658903061
1683,177892.41672729072
1684,172435.54373433726
1685,172221.29063337744
1686,169570.75272064423
1687,163161.36221628857
1688,187455.05708775215
1689,186319.88853120065
1690,186709.9127770351
1691,172833.44936767174
1692,256583.8932669572
1693,163269.65922875426
1694,180720.14882387855
1695,163462.04509567944
1696,263688.0159560094
1697,172928.2390714947
1698,367232.922851616
1699,342018.43423214124
1700,252392.05271841603
1701,259866.42940860265
1702,246559.64450118152
1703,249280.82655198686
1704,289420.70890262385
1705,228614.0593479462
1706,444963.87709266105
1707,209404.04993129591
1708,207969.4538279176
1709,271287.148539396
1710,222395.3406504796
1711,244858.0365013497
1712,260734.26156020176
1713,274046.547444055
1714,223935.3846567694
1715,199298.0138823695
1716,191118.6747978641
1717,172833.18360563507
1718,142926.37689448195
1719,195327.397006806
1720,246478.9318829964
1721,166972.7559221167
1722,128529.82359691069
1723,154199.76738311435
1724,214354.48494701448
1725,239853.4024977067
1726,189316.00494932526
1727,162651.17758872634
1728,177669.27357692143
1729,160929.32639234097
1730,161933.44602035874
1731,126474.69209704355
1732,130257.27456766542
1733,122464.92466745235
1734,121047.4953625898
1735,131076.26597108718
1736,121546.02535682637
1737,350898.0047028627
1738,219936.23080822526
1739,295566.82455421187
1740,215253.20341463975
1741,190079.574327294
1742,169777.7019851089
1743,169610.2253220466
1744,310156.20818369056
1745,226302.80676722596
1746,211784.89684650465
1747,215196.4050357226
1748,225633.08306109492
1749,153106.98038856688
1750,136278.1013409169
1751,241498.1949346097
1752,121034.79656546182
1753,143048.85561750864
1754,208432.34392939083
1755,170442.9398261027
1756,130390.22280538827
1757,122478.0543047895
1758,144956.2700680259
1759,164730.61970043284
1760,163797.28294644557
1761,148016.42236922917
1762,172499.52342153603
1763,166426.5229631076
1764,115945.81544616859
1765,167276.50082959188
1766,170205.18951074113
1767,224273.48430539086
1768,144718.84335564417
1769,172914.08514316613
1770,138960.4596935826
1771,133766.05556734328
1772,137483.20036745336
1773,134486.51918898473
1774,140028.82532764392
1775,132955.1905788713
1776,120702.90053270014
1777,111840.33683859627
1778,139538.44990674255
1779,108247.39166042053
1780,175895.56538747044
1781,131681.6866623916
1782,94816.33316387673
1783,133554.57414701235
1784,103555.44945181005
1785,118346.00124920094
1786,150521.44800208276
1787,166265.70195396998
1788,62954.06749015897
1789,96539.42059281244
1790,82730.83954813422
1791,182008.21727770046
1792,152775.6350933965
1793,129088.29541812616
1794,145356.42094430947
1795,134277.55891699102
1796,122810.95726264003
1797,126910.53186093968
1798,121703.90222332036
1799,112872.04481958642
1800,125099.72163490468
1801,134792.79245563634
1802,137198.21482695654
1803,155897.64261965174
1804,141221.69743144218
1805,135841.16665300363
1806,122565.12927644758
1807,132161.92236470105
1808,115544.99625999367
1809,120064.60176356955
1810,148168.17004622362
1811,110795.08865900166
1812,105159.26530030083
1813,126054.59972720146
1814,93610.58247323016
1815,62049.30985202216
1816,94623.31536087136
1817,108487.45301161261
1818,146848.18160426628
1819,118360.61278270924
1820,69665.83083444166
1821,108724.5202543042
1822,155331.1817453436
1823,54204.890975249546
1824,139316.86897976682
1825,127317.819293053
1826,93685.59655119329
1827,109222.2377971499
1828,133952.1412766983
1829,112097.37146042786
1830,141722.81106057082
1831,163419.88961770834
1832,88275.99526157876
1833,135872.4767913332
1834,123791.46616194611
1835,151401.83846957915
1836,127843.32475667921
1837,90869.78901562048
1838,119475.43237505425
1839,97375.4958156783
1840,152804.20621658216
1841,145829.53410568312
1842,79672.56604644348
1843,134232.04258563367
1844,135841.4653714401
1845,142774.64045768473
1846,156916.58515352884
1847,161246.4398122558
1848,64183.94301832374
1849,101044.41624624416
1850,118316.72996241602
1851,154639.72046609528
1852,124263.12399615301
1853,132526.38988682974
1854,164847.10436944835
1855,146667.3650369212
1856,219052.97739427304
1857,140068.28142240265
1858,144150.02800373442
1859,118267.39990821636
1860,152684.18981127234
1861,118433.02404443518
1862,318399.3640001576
1863,301026.9059861759
1864,301083.97903804935
1865,332628.74375417636
1866,335365.6875274704
1867,237726.08187555734
1868,316030.2500930536
1869,209003.6052810122
1870,238268.36562830192
