Id,SalePrice
1461,131606.1638785653
1462,160089.74211590982
1463,186427.16595735433
1464,200540.74177368966
1465,182309.46923349128
1466,176436.8147317838
1467,181919.55088089508
1468,169471.9096319589
1469,177484.17471566048
1470,123038.33821112408
1471,206634.35569890574
1472,88343.88865495432
1473,97219.89970058555
1474,154676.91339075036
1475,119683.98501752032
1476,364420.8765035138
1477,245325.33069065114
1478,285708.8880061042
1479,288908.5109272192
1480,470709.7716817647
1481,332171.6129391545
1482,207427.37991577096
1483,179430.19333158978
1484,167825.73906294658
1485,171503.78637922517
1486,188022.8150231517
1487,323954.055373553
1488,241864.60837157405
1489,197493.34435070932
1490,238895.6756978243
1491,187200.26200751105
1492,86343.46094688858
1493,177180.47400662868
1494,313096.4951060962
1495,283660.5575138962
1496,245950.93176997817
1497,185276.2956574775
1498,160312.5129716756
1499,156371.50958861434
1500,149688.38678642717
1501,178635.37498170917
1502,150955.29851532035
1503,301033.42352402536
1504,237012.87929265553
1505,228062.83573794106
1506,189140.5964270957
1507,255744.0907483024
1508,209019.40895649523
1509,161419.5646174688
1510,146873.93222550888
1511,142336.92838010125
1512,158316.17724043428
1513,137617.62505331184
1514,157665.95695153403
1515,206893.74595513527
1516,151131.05534167547
1517,160146.50694182407
1518,127350.55174564573
1519,224566.28130584827
1520,135431.5997301221
1521,132509.10711073756
1522,162123.99995739505
1523,113084.04435929346
1524,126023.55082020929
1525,128996.18357819912
1526,119928.6082047619
1527,111349.16784285853
1528,131605.005559882
1529,143539.7410936613
1530,183463.10879346405
1531,102753.03555622598
1532,105172.39426228151
1533,151237.9344480241
1534,125934.98540439125
1535,167006.98694758775
1536,122610.73774562642
1537,70770.4750033578
1538,161034.23617936778
1539,208218.88254246852
1540,99801.26257083383
1541,145345.60167335047
1542,137467.5861902836
1543,210477.1241721908
1544,82249.34419192393
1545,108043.81941977964
1546,132933.3909075094
1547,140640.2347893088
1548,128563.98904563671
1549,108212.5914199734
1550,135782.30515887908
1551,120068.97545079261
1552,133377.84402309707
1553,152406.1340120427
1554,108570.73477501297
1555,160975.75920178898
1556,73768.52623023294
1557,108549.33164990807
1558,86455.37134848947
1559,91120.6010213378
1560,144699.05360606994
1561,147956.42661649163
1562,136139.21427073015
1563,118119.59868866045
1564,159275.6853580555
1565,143545.94263433557
1566,227089.03723687422
1567,75619.12080060215
1568,229388.29986661556
1569,152627.73196391406
1570,135679.72640681852
1571,127164.56150407286
1572,147821.59632643795
1573,254753.2718513804
1574,118070.96233035764
1575,204225.80613021803
1576,237669.06052835233
1577,198081.80878883443
1578,142467.11348333934
1579,153349.65441657952
1580,192573.92853433787
1581,151083.65351780495
1582,130112.5068482859
1583,318644.7541115813
1584,232463.6466419121
1585,141910.23032383295
1586,83886.19400059414
1587,93137.16813890668
1588,143329.25155418323
1589,97138.1045382294
1590,137208.38256575787
1591,99678.17875087596
1592,122052.3235071455
1593,128262.53076378607
1594,134638.51466726238
1595,120988.65355980567
1596,250793.1459025156
